asin,title,imgUrl,productURL,stars,reviews,price,listPrice,sub_category_id,isBestSeller,boughtInLastMonth
B07PQP4P2F,eKL VGA KVM Switch 8 Port in 2 Out Switcher 8x2 Supports Basic Keyboard and Mouse Audio USB 2.0 Devices Sharing 8 Computers,https://m.media-amazon.com/images/I/61kd4RiK1uL._AC_UL320_.jpg,https://www.amazon.com/dp/B07PQP4P2F,3.7,93,85.99,0.0,66,False,0
B09434SS6L,OWC ThunderBay 8 Thunderbolt 3 Storage Enclosure,https://m.media-amazon.com/images/I/41zeoEweFBS._AC_UL320_.jpg,https://www.amazon.com/dp/B09434SS6L,4.9,13,799.99,0.0,66,False,0
B0C7VBVSW5,"KVM Switch 2 Computers 2 Monitors, 4K@30Hz Dual Monitor HDMI USB 2.0 PC Switcher for 2 Coputers Share Keyboard Mouse and Monitor, Support Copy and Extended Display",https://m.media-amazon.com/images/I/71hbQdP8mDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7VBVSW5,3.9,1787,65.99,0.0,66,False,0
B0BQJ68G5K,"JONSBO D41 MESH SC Black ATX Computer Case with Screen, ATX Mainboard/Support RTX 4090(335-400mm) GPU 360/280AIO,Power ATX/SFX: 100mm-220mm Multiple Tool-Free Design,Black",https://m.media-amazon.com/images/I/81NFBPV6czL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQJ68G5K,4.3,33,158.0,0.0,66,False,0
B0CFYQW5DS,"2 Port Dual Monitor KVM Switch Displayport 1.4 Support 8K@30Hz 4K@144Hz, USB 3.0 DP KVM Switch 2 Monitors 2 Computers with Cables, Digital Display, Wired Remote",https://m.media-amazon.com/images/I/61EFoHQOEaL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CFYQW5DS,5.0,0,99.0,0.0,66,False,0
B09L4NS41L,"Misxi 2 Pack PC Case with Tempered Glass Screen Protector Compatible with Apple Watch Series 9 (2023) Series 8 Series 7 45mm, Ultra-Thin Scratch Resistant Cover for iWatch, 1 Black+1 Transparent",https://m.media-amazon.com/images/I/81-RDEIf2lL._AC_UL320_.jpg,https://www.amazon.com/dp/B09L4NS41L,4.5,0,11.99,0.0,68,True,0
B09TFKQG5M,"6 Pack Sport Bands Compatible with Apple Watch Band 38mm 40mm 41mm 42mm 44mm 45mm 49mm,Soft Silicone Waterproof Strap Compatible with iWatch Apple Watch Series 9 Ultra 8 7 6 5 4 3 2 1 SE Women Men",https://m.media-amazon.com/images/I/71MkC1MO8XL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TFKQG5M,4.7,0,14.98,18.98,68,True,0
B0C5TT2VGP,Elderly 4G GPS Smartwatch Waterproof Worldwide Real-Time Tracking Phone Video Call and Text SOS Emergency Alarm Voice Message Camera Geo-Fence Pedometer Anti-Lost GPS Tracker 3-15 Birthday Gift,https://m.media-amazon.com/images/I/71gEK7rUP8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5TT2VGP,3.7,204,89.99,0.0,68,False,0
B0C9LZX23W,"Gixxted Bluetooth Headset, Trucker Bluetooth Headset with Noise Canceling Microphone, 60 Hours Working Time Wireless on-Ear Headset for Computer Cell Phone Trucker Home Office Work (Black)",https://m.media-amazon.com/images/I/816ePYoT7GL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9LZX23W,4.8,232,29.99,0.0,68,False,0
B08WVDLTZY,"TickTalk 4 Unlocked 4G LTE Kids Smart Watch Phone with GPS Tracker, Combines Video, Voice and Wi-Fi Calling, Messaging, 2X Cameras & Free Streaming Music",https://m.media-amazon.com/images/I/61vdio8YX6L._AC_UL320_.jpg,https://www.amazon.com/dp/B08WVDLTZY,4.0,2284,199.99,0.0,68,False,0
B08PK9YW4G,"Wongeto Compatible with Fitbit Inspire 2 & Inspire/Inspire HR Bands for Women Girls, Resin Strap with Stainless Steel Buckle Replacement Bands for Fitbit Inspire accssorises (Rose Gold+Tortoise)",https://m.media-amazon.com/images/I/61AeZbM5wNL._AC_UL320_.jpg,https://www.amazon.com/dp/B08PK9YW4G,4.4,710,16.99,0.0,68,False,0
B0B17ZLYLB,"22mm Bands Compatible with Samsung Galaxy Watch 3 45mm Band/Galaxy Watch 46mm/Gear S3 Frontier, Stretchy Adjustable Elastic Nylon Woven Sport Loop 22mm Wristband for Men Women, 5 Packs",https://m.media-amazon.com/images/I/81w81LEglQL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B17ZLYLB,4.4,352,14.99,0.0,68,False,0
B0BBP4P8FR,"Bluetooth Headset with Microphone,Trucker Bluetooth Headset with Noise Cancelling,50Hrs Call Time,CVC8.0 Dual Mic, V5.1, Wireless Headset with Paddle Mute,On Ear Headphones for PC,Laptop,Cell Phones",https://m.media-amazon.com/images/I/61xt4+Q1QpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BBP4P8FR,4.0,114,26.99,29.99,68,False,0
B0BR8FJ1KC,"CHARMINGO Boho Leather Band Compatible with Apple Watch Band Beaded Bracelet for Women Men 38mm/40mm/41mm 42mm/44mm/45mm/49mm, Multilayer Wrap Apple Watch Strap for Iwatch Band Series 8 7 6 5 4 3 2 1 SE Ultra",https://m.media-amazon.com/images/I/71HgxOCJyFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BR8FJ1KC,4.2,85,25.88,0.0,68,False,0
B0C542YLLX,Luxury Metal Case for Apple Watch Ultra 49mm Band with Cover Heavy Duty Rugged Case Silicon Strap for men Full Protective Cover,https://m.media-amazon.com/images/I/71bpsEf6ZtL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C542YLLX,4.2,18,72.99,0.0,68,False,0
B07FB6VW1M,Mdbebbron 120 inch Projection Screen 16:9 Foldable Anti-Crease Portable Projector Movies Screens for Home Theater Outdoor Indoor Support Double Sided Projection,https://m.media-amazon.com/images/I/81lKMedjwaS._AC_UL320_.jpg,https://www.amazon.com/dp/B07FB6VW1M,4.5,31842,25.99,35.99,69,True,0
B006LW0W5Y,"Amazon Basics 16-Gauge Speaker Wire Cable, 100 Feet, Bronze",https://m.media-amazon.com/images/I/718x1vTL4EL._AC_UL320_.jpg,https://www.amazon.com/dp/B006LW0W5Y,4.7,67758,16.44,0.0,69,True,0
B08RYJCM8S,Zmstlamp VLT-HC910LP VLT-HC100LP VLT-EX100LP Replacement Projector Lamp Bulb for Mitsubishi HC1100 HC1100U HC1500 HC1500U HC1600 HC1600U HC3000 HC3100 HC3000U HC910 HC910U HD1000 HD1000U with Housing,https://m.media-amazon.com/images/I/71GDvi7q4kL._AC_UL320_.jpg,https://www.amazon.com/dp/B08RYJCM8S,3.8,25,47.99,0.0,69,False,0
B084ZMGTH6,EWO'S ELP50 Replacement Projector Lamp for Epson ELPLP50/V13H010L50 Powerlite 84 84+ 825 825+ 826W 826W+ 85 85+ Lamp Bulb Replacement,https://m.media-amazon.com/images/I/61uy53WuCsL._AC_UL320_.jpg,https://www.amazon.com/dp/B084ZMGTH6,4.6,13,59.99,0.0,69,False,0
B094VBTRRT,VEVOR Movie Screen with Stand 180inch Portable Projector Screen 16:9 4K HD Wide Angle Outdoor Projector Screen with Stand Easy Assembly with Storage Bag for Indoor and Outdoor Use,https://m.media-amazon.com/images/I/71DOPXxzO0L._AC_UL320_.jpg,https://www.amazon.com/dp/B094VBTRRT,4.2,126,199.99,0.0,69,False,0
B0B8YZ5TR4,"Perlegear UL Listed Full Motion TV Wall Mount for Most 37–82 inch Flat Curved TVs up to 110 lbs, 12″/16″ Wood Studs, TV Mount Bracket with Articulating Arms, Swivel, Tool-Free Tilt, Max VESA 600x400mm",https://m.media-amazon.com/images/I/61j7MbimFsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B8YZ5TR4,4.8,1864,45.99,69.99,69,False,0
B08D1VF18M,"LG Remote Magic Remote Control, Compatible with Many LG Models, Netflix and Prime Video Hot Keys, Google/Alexa",https://m.media-amazon.com/images/I/51OmsZo+ppL._AC_UL320_.jpg,https://www.amazon.com/dp/B08D1VF18M,4.4,8201,31.5,49.99,69,False,0
B07M9BKHNZ,Google Chromecast (3rd Generation) Media Streamer - Black,https://m.media-amazon.com/images/I/61o5Ho2Iy5L._AC_UL320_.jpg,https://www.amazon.com/dp/B07M9BKHNZ,4.3,19726,35.59,49.99,69,False,0
B0882WGSRR,"ELIVED UL Listed Full Motion TV Monitor Wall Mount for Most 14-42 Inch LED LCD Flat Screen TVs & Monitors, Swivels Tilts Extension Rotation, TV Bracket Max VESA 200x200mm, up to 33 lbs.",https://m.media-amazon.com/images/I/61n3Ls7-0XL._AC_UL320_.jpg,https://www.amazon.com/dp/B0882WGSRR,4.6,5458,21.99,27.99,69,False,0
B08HQ8VY3Q,"Universal Remote Control Compatible for Samsung Smart-TV LCD LED UHD QLED 4K HDR TVs, with Netflix, Prime Video Buttons",https://m.media-amazon.com/images/I/51sc9zldPCL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HQ8VY3Q,4.3,9809,12.97,0.0,69,False,0
B07QZT6KRD,"Garmin 010-02156-00 Forerunner 45s, 39MM Easy-to-Use GPS Running Watch with Garmin Coach Free Training Plan Support, White",https://m.media-amazon.com/images/I/51raZnazvRL._AC_UL320_.jpg,https://www.amazon.com/dp/B07QZT6KRD,4.5,0,131.34,169.99,70,False,0
B074ZSGKSV,"Escort EZ Mag Mount - StickyCup Silicon Suction Cup (Black) for Escort Models IX, IXC, Max 360c, Redline EX, Max 3, and Max 360",https://m.media-amazon.com/images/I/61j9Xa04AuL._AC_UL320_.jpg,https://www.amazon.com/dp/B074ZSGKSV,4.5,0,29.95,0.0,70,False,0
B089YVVLSW,"Garmin 010-02293-10 Instinct Solar, Rugged Outdoor Smartwatch with Solar Charging Capabilities, Built-in Sports Apps and Health Monitoring, Graphite",https://m.media-amazon.com/images/I/519pESH--lL._AC_UL320_.jpg,https://www.amazon.com/dp/B089YVVLSW,4.6,0,266.54,349.99,70,False,0
B08M3YL557,3.0 GPS Tracker - 1 Month Battery - with Heavy Duty Waterproof Case and Powerful Magnets for Vehicles and Assets,https://m.media-amazon.com/images/I/61hd96wnCUL._AC_UL320_.jpg,https://www.amazon.com/dp/B08M3YL557,4.4,0,39.95,0.0,70,False,0
B07R3TBVKG,"BrickHouse 140-Day GPS Tracker for Vehicles - Magnetic Case & Extended Battery - Long Lasting Car Tracker - Hidden Tracker Device - GPS Tracker for Kids, Trucks, Teens, Elderly - Subscription Required",https://m.media-amazon.com/images/I/812k80ZJ4wL._AC_UL320_.jpg,https://www.amazon.com/dp/B07R3TBVKG,4.4,0,99.95,129.95,70,False,0
B08G585XYJ,"Garmin Forerunner 745, GPS Running Watch, Detailed Training Stats and On-Device Workouts, Essential Smartwatch Functions, Black",https://m.media-amazon.com/images/I/71jFhlR3cAL._AC_UL320_.jpg,https://www.amazon.com/dp/B08G585XYJ,4.7,0,370.94,399.99,70,False,0
B09D5PW315,"Garmin DriveSmart 76, 7-inch Car GPS Navigator with Bright, Crisp High-resolution Maps and Garmin Voice Assist",https://m.media-amazon.com/images/I/71zRPt+nTqL._AC_UL320_.jpg,https://www.amazon.com/dp/B09D5PW315,4.4,0,299.99,0.0,70,False,0
B083BJSYZ9,"Approach S62, Premium Golf GPS Watch, Built-in Virtual Caddie",https://m.media-amazon.com/images/I/61mmtJ9PLKL._AC_UL320_.jpg,https://www.amazon.com/dp/B083BJSYZ9,4.6,0,443.49,0.0,70,False,0
B088V19HS3,"Wahoo ELEMNT ROAM GPS Cycling/Bike Computer Bundle, Black",https://m.media-amazon.com/images/I/61+5DC8WsBL._AC_UL320_.jpg,https://www.amazon.com/dp/B088V19HS3,4.3,0,249.99,0.0,70,False,200
B0BWYCR7MC,"Silicone Airtag Holder, Zapica 4 Pack Air tag Keychain Compatible for Apple Airtag, Protective Airtags Case with Key Ring for Wallet, Luggage, Cat, Dog, Pets Collar (Multi-Color)",https://m.media-amazon.com/images/I/61RcQe7uqdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BWYCR7MC,4.7,0,7.99,11.99,70,False,0
B01N6ZJH96,OneOdio Wired Over Ear Headphones Studio Monitor & Mixing DJ Stereo Headsets with 50mm Neodymium Drivers and 1/4 to 3.5mm Jack for AMP Computer Recording Podcast Keyboard Guitar Laptop - Black,https://m.media-amazon.com/images/I/811RreTN3rL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N6ZJH96,4.4,67310,31.99,37.99,71,True,0
B0C3W4MNN1,Bluetooth Headphones Wireless Earbuds 80hrs Playtime Wireless Charging Case Digital Display Sports Ear buds with Earhook Premium Deep Bass IPX7 Waterproof Over-Ear Earphones for TV Phone Laptop Black,https://m.media-amazon.com/images/I/71G9a1iSpHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3W4MNN1,4.7,5096,37.99,58.99,71,True,0
B0BVQG2LVW,"Wireless Earbuds, Bluetooth 5.3 Earphones with 4 HD ENC Noise Canceling Mic, 42H Playtime, Bluetooth Sport Headphones Touch Control with LED Display, In Ear Wireless Headphones for Android iOS Black",https://m.media-amazon.com/images/I/71FbxVUAVyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVQG2LVW,4.7,1609,29.99,49.99,71,False,0
B095QFR1TB,"JBL Tune 710BT Wireless Over-Ear Bluetooth Headphones with Microphone, 50H Battery, Hands-Free Calls, Portable (Blue)",https://m.media-amazon.com/images/I/61WaMevsRHS._AC_UL320_.jpg,https://www.amazon.com/dp/B095QFR1TB,4.5,5304,64.95,79.95,71,False,0
B0170RBJ9Q,"sephia SP3060 Earbuds - HD Bass Driven Audio, Lightweight Aluminum Wired in Ear Earbud Headphones, S/M/L Ear Bud Tips, Earphone Case, 3.5mm Tangle-Free Cord - for Music, Podcasts (Without Mic)",https://m.media-amazon.com/images/I/71R07jDtoGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0170RBJ9Q,4.3,33881,14.95,19.99,71,False,0
B0B2SH4CN6,"SAMSUNG Galaxy Buds 2 Pro True Wireless Bluetooth Earbuds w/ Noise Cancelling, Hi-Fi Sound, 360 Audio, Comfort Ear Fit, HD Voice, Conversation Mode, IPX7 Water Resistant, US Version, Graphite",https://m.media-amazon.com/images/I/51146mqL2nL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2SH4CN6,4.5,3250,179.45,229.99,71,False,0
B095T14D4S,Raycon The Everyday Bluetooth Wireless Earbuds with Microphone- Stereo Sound in-Ear Bluetooth Headset True Wireless Earbuds 32 Hours Playtime (Matte Black),https://m.media-amazon.com/images/I/61RGAsH2ljL._AC_UL320_.jpg,https://www.amazon.com/dp/B095T14D4S,4.4,24653,79.99,0.0,71,False,0
B098FH5P3C,"Bose QuietComfort 45 Wireless Bluetooth Noise Cancelling Headphones, Over-Ear Headphones with Microphone, Personalized Noise Cancellation and Sound, White Smoke",https://m.media-amazon.com/images/I/51BsejsSTqL._AC_UL320_.jpg,https://www.amazon.com/dp/B098FH5P3C,4.6,19197,329.0,0.0,71,False,0
B09LD1T57H,TAGRY Bluetooth Headphones True Wireless Earbuds 60H Playback LED Power Display Earphones with Wireless Charging Case IPX5 Waterproof in-Ear Earbuds with Mic for TV Smart Phone Computer Laptop Sports,https://m.media-amazon.com/images/I/61zJ3-tanCL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LD1T57H,4.5,54998,34.99,49.99,71,False,0
B0746RBK2M,Kids Headphones - noot products K11 Foldable Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children/Teens/Boys/Girls/Smartphones/School/Kindle/Airplane Travel/Plane/Tablet (Navy/Teal),https://m.media-amazon.com/images/I/715Sv8XftgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0746RBK2M,4.7,37666,16.99,19.99,71,False,0
B08PH5Q51P,"ScanSnap iX1600 Wireless or USB High-Speed Cloud Enabled Document, Photo & Receipt Scanner with Large Touchscreen and Auto Document Feeder for Mac or PC, Black",https://m.media-amazon.com/images/I/71bIPT6ClgL._AC_UL320_.jpg,https://www.amazon.com/dp/B08PH5Q51P,4.7,3495,419.99,554.0,72,True,2000
B0BRBY6888,"Nelko Bluetooth Thermal Shipping Label Printer, Wireless 4x6 Shipping Label Printer for Shipping Packages, Support Android, iPhone and Windows, Widely Used for Amazon, Ebay, Shopify, Etsy, USPS",https://m.media-amazon.com/images/I/71lVjTXE+DL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRBY6888,4.5,1198,89.89,175.99,72,True,4000
B09JZH9DLY,"TIBURN R1 75"" Smart Board, Touchscreen Display, 4K UHD Interactive Whiteboard, Touch Screen Interactive Smart Whiteboard for Classroom and Businesses(Board + Stand)",https://m.media-amazon.com/images/I/61jvFz3wwvL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JZH9DLY,5.0,1,3999.0,0.0,72,False,0
B0C2BWSYF9,"TouchWo 65 inch Interactive Touchscreen Monitor, Android 11 Digital Electronic Whiteboard, RK3568 RAM 4G & ROM 32G, 16:9 FHD 1080P Smart Board, All-in-One PC for Industrial, Office and Classroom",https://m.media-amazon.com/images/I/71a7EOuH7zL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2BWSYF9,4.1,5,1985.0,0.0,72,False,0
B0CD1VZQGD,"2-in-1 USB Type C Presentation Clicker, Rechargeable Wireless Presenter Remote, Clicker for PowerPoint Presentations, Pointer for Presentations Slide Advancer with Volume Control for Mac,Computer, PPT",https://m.media-amazon.com/images/I/71bZkt3jB9L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CD1VZQGD,5.0,5,19.99,0.0,72,False,0
B01AV8PPOQ,"HP 952 Cyan, Magenta, Yellow Ink Cartridges (3-pack) | Works with HP OfficeJet 8702, HP OfficeJet Pro 7720, 7740, 8210, 8710, 8720, 8730, 8740 Series | Eligible for Instant Ink | N9K27AN",https://m.media-amazon.com/images/I/71tZw0rUWTS._AC_UL320_.jpg,https://www.amazon.com/dp/B01AV8PPOQ,4.7,13566,0.0,0.0,72,False,10000
B0BVWSGP4F,"HP Color LaserJet Pro MFP 4301fdw Wireless Printer, Print, scan, copy, fax, Fast speeds, Easy setup, Mobile printing, Advanced security, Best-for-small teams, white, 16.6 x 17.1 x 15.1 in",https://m.media-amazon.com/images/I/61qQUIiBjYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVWSGP4F,4.5,3853,550.16,699.0,72,False,1000
B07ZNSPZWX,"FANGOR 1080P HD Projector, WiFi Bluetooth Projectors, Max 230”Projection Screen Portable Home Theater Video Movie Proyector With Tripod, Compatible with HDMI, VGA, USB, Laptop, iOS & Android Phone",https://m.media-amazon.com/images/I/81QSZ0cRKNL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZNSPZWX,4.3,7899,189.98,279.98,72,False,0
B07VHXYKTZ,"Brother Genuine TN227BK, TN227C, TN227M, TN227Y High Yield 4-Color Toner Cartridge Set, Black Cyan Magenta & Yellow, TN227",https://m.media-amazon.com/images/I/61qnCZkcK1L._AC_UL320_.jpg,https://www.amazon.com/dp/B07VHXYKTZ,4.6,683,317.0,408.46,72,False,1000
B00NQ1CLTI,Brother HL-L2300D Monochrome Laser Printer with Duplex Printing,https://m.media-amazon.com/images/I/716r6a-4MDL._AC_UL320_.jpg,https://www.amazon.com/dp/B00NQ1CLTI,4.3,10825,119.99,0.0,72,False,3000
B097D7XKKZ,"Cell Phone Holder for Car Phone Mount Long Arm Dashboard Windshield Car Phone Holder Anti-Shake Stabilizer Phone Car Holder Compatible with All Phone Android Smartphone, Black (HD-C77)",https://m.media-amazon.com/images/I/81sgKHRN7mL._AC_UL320_.jpg,https://www.amazon.com/dp/B097D7XKKZ,4.2,0,12.99,18.99,73,True,7000
B0912GK6LV,"[2 Pack] iPhone 15 14 13 12 11 Charger Block【Apple MFi Certified】 USB C Wall Charger 20W PD Power Adapter for iPhone 15/15Pro/15Pro Max/15Plus/14/13/12/11, iPad",https://m.media-amazon.com/images/I/41Kn4D83CLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0912GK6LV,4.6,0,8.41,9.9,73,False,0
B09NY3RSJ2,"[3 Pack] USB-C Wall Charger, 20W Durable Dual Port QC+PD 3.0 Power Adapter, Double Fast Plug Charging Block for iPhone 14/14 Pro/13/15/15 Pro/Pro Max/Plus, XS/XR/X, Watch Series 8/7 Cube(White)",https://m.media-amazon.com/images/I/61vpOd+b0pL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NY3RSJ2,4.6,0,16.99,0.0,73,False,0
B07RSR1RQQ,"Portable Charger with Built in Cables, Portable Charger with Cords Wires Slim 10000mAh Travel Battery Pack 6 Outputs 3 Inputs 3A Fast Charging Power Bank for Samsung Google Pixel LG Moto iPhone iPad",https://m.media-amazon.com/images/I/71cF9ymrIML._AC_UL320_.jpg,https://www.amazon.com/dp/B07RSR1RQQ,4.5,0,29.99,0.0,73,False,0
B0BB6Y1RJV,"iPhone Charger 10 FT [MFi Certified] 2Pack iPhone 13 14 Charger Fast Charging with USB C to Lightning Cable,20W PD USB C Charger Block Long iPhone Charger Compatible with iPhone 14/13/12/11,iPad",https://m.media-amazon.com/images/I/61K4P3JoHiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BB6Y1RJV,4.5,0,18.88,32.99,73,False,0
B0BYZ78DGM,"LISEN for Magsafe Car Mount Wireless Car Charger for iPhone Holder, 15W Magnetic Car Phone Holder Mount Wireless Fast Charging for Magsafe Charger Fits iPhone 15 Pro Max Plus 14 13 12 MagSafe Case",https://m.media-amazon.com/images/I/71CzZIHOYCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYZ78DGM,4.3,0,29.99,41.99,73,False,0
B097MVXSQ5,"<2Pack> USB C Charger, 25W Super Fast Charger with Type C Charger Cable 6ft Type C Charger Fast Charging for Galaxy S23 Ultra/S23/S23+/S22/S22 Ultra/S22+/S21 Ultra/S20 Ultra/Note 20",https://m.media-amazon.com/images/I/71ZFFmYER6L._AC_UL320_.jpg,https://www.amazon.com/dp/B097MVXSQ5,4.5,0,12.79,15.99,73,False,0
B09LQW7R3V,"[Apple MFi Certified] iPhone Fast Car Charger, Linocell 60W Dual USB C Power Delivery All Metal Rapid Car Charger Adapter with 2Pack Type C to Lightning Cord Quick Car Charging for iPhone/iPad/Airpods",https://m.media-amazon.com/images/I/71F2uf-ytNL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LQW7R3V,4.5,0,15.9,0.0,73,False,0
B0C5WM8VX3,"Small Portable Charger for iPhone 5200mAh, Compact 20W PD Fast Charging Power Bank, LCD Display Cute Battery Pack Portable Phone Charger Compatible with iPhone 14 Pro Max/14/13/12/11/XR/X/8/7/6 Plus",https://m.media-amazon.com/images/I/71Q71cu-TRL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5WM8VX3,4.5,0,23.95,29.95,73,False,0
B0C72JLNX8,"Kindle Strap, Kindle Hand Strap Holder for Hand, Kindle Paperwhite Handle Grip Tablet eReaders Fire Tablet - Kindle/Kobo/Voyaga/Lenovo/Sony Kindle E-Book Tablet",https://m.media-amazon.com/images/I/615me8AB+uL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C72JLNX8,4.4,0,10.99,0.0,74,True,0
B009S2ASL2,"Charger Cord Replacement for Amazon Kindle Paperwhite, Fire HD Tablet, Oasis e-Reader - 6 ft",https://m.media-amazon.com/images/I/51rQY5fnlML._AC_UL320_.jpg,https://www.amazon.com/dp/B009S2ASL2,4.5,0,6.49,0.0,74,False,0
B0BCXLQNCC,Kobo Clara 2E | eReader | Glare-Free 6” HD Touchscreen | ComfortLight PRO Blue Light Reduction | Adjustable Brightness | WiFi | 16GB of Storage | Carta E Ink Technology | Waterproof,https://m.media-amazon.com/images/I/71nrHCKt5OL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BCXLQNCC,4.5,0,139.99,0.0,74,False,0
B09HSRGZRL,Kobo Libra 2 | eReader | 7” Glare Free Touchscreen | Waterproof | Adjustable Brightness and Color Temperature | Blue Light Reduction | eBooks | WiFi | 32GB of Storage | Carta E Ink Technology | Black,https://m.media-amazon.com/images/I/81MZiFI4OlL._AC_UL320_.jpg,https://www.amazon.com/dp/B09HSRGZRL,4.4,0,189.99,0.0,74,False,0
B09V6VCQ5P,Tonies The Grinch Audio Play Character from How The Grinch Stole Christmas by Dr. Seuss,https://m.media-amazon.com/images/I/81kUhZqKFFL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V6VCQ5P,4.8,0,17.99,0.0,74,False,0
B09GQWFZ2Q,"ENERGIZER Rechargeable LED Book Light FLEX, 3 Modes, Warm Light Clip On Reading Light with Flexible Neck for Reading in Bed (USB Included)",https://m.media-amazon.com/images/I/61s4Mg00VNL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GQWFZ2Q,4.5,0,8.66,13.39,74,False,0
B0B41SDH7T,"6Ft Fast Charger Fit for Kindle E-Reader 2 3 4 5 6 7 8 9 10 11,All Kindle Paperwhite,Oasis,Voyage,Kindle Touch,DX,Keyboard,Kids Edition(with 6Ft Micro USB & USB C)",https://m.media-amazon.com/images/I/61-tx64p4xL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B41SDH7T,4.5,0,13.99,0.0,74,False,0
B08DTNLXN2,"5Ft Fast Charger Intended for Kindle E-Reader 2 3 4 5 6 7 8 9 10 11,All New Kindle Oasis,Voyage,Paperwhite,Kindle Kids Edition",https://m.media-amazon.com/images/I/71LJUjeeEzL._AC_UL320_.jpg,https://www.amazon.com/dp/B08DTNLXN2,4.5,0,12.99,0.0,74,False,0
B09SWV1FSS,"International Version - Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Denim",https://m.media-amazon.com/images/I/710MLC0RfTL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SWV1FSS,4.6,0,119.99,0.0,74,False,0
B0BPDHXD7Q,Protective Case and Screen Protector for Square Terminal Card Reader - Rubberized Hard Casing with Non-Slip Base and Tempered Glass (by Encased Products),https://m.media-amazon.com/images/I/61R8aNm1uDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BPDHXD7Q,4.8,0,29.99,32.99,74,False,0
B07KBWN8L1,"72GB Digital Voice Recorder Voice Activated Recorder for Lectures Meetings - aiworth 5220 Hours Sound Audio Recorder Dictaphone Recording Device with Playback,MP3 Player,Password,Variable Speed",https://m.media-amazon.com/images/I/51YT+Hx8AHL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KBWN8L1,4.3,0,41.99,49.99,73,True,4000
B0B6VR7YC5,Ferilinso [3+3 Pack] for Apple iPhone 14 Pro Privacy Screen Protector Tempered Glass Accessories 3 Pack 9H Anti Spy Privacy Screen for iPhone 14 Pro 3 Pack Camera Lens Protector CAse Friendly,https://m.media-amazon.com/images/I/61ATxRRZtAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B6VR7YC5,4.3,0,12.99,16.99,75,True,0
B09BN5D3WB,Ferilinso for iPhone 13/ 14 Privacy Screen Protector 2 Pack 9H Anti Spy Tempered Glass Privacy Screen with 2 Pack Camera Lens Protector Case Friendly Accessories,https://m.media-amazon.com/images/I/715zX8EryZL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BN5D3WB,4.3,0,8.88,17.99,75,True,0
B09TQY66NH,"Sensyne 62"" Phone Tripod & Selfie Stick, Extendable Cell Phone Tripod Stand with Wireless Remote and Phone Holder, Compatible with iPhone Android Phone, Camera (Black)",https://m.media-amazon.com/images/I/51uZme3QCkL._AC_UL320_.jpg,https://www.amazon.com/dp/B09TQY66NH,4.6,0,19.98,29.99,75,False,0
